Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
13.55,90.43,7.26,90.31,89.99,100.00,0
13.64,96.45,6.41,95.82,90.83,100.00,0
13.74,92.50,6.37,92.04,89.24,100.00,0
13.83,91.84,7.09,91.31,88.51,100.00,0
13.92,91.44,7.23,91.03,87.86,100.00,0
14.01,92.11,7.14,91.61,88.31,100.00,0
14.10,92.04,7.61,91.79,88.72,100.00,0
14.20,92.28,7.52,91.35,89.14,100.00,0
14.29,91.19,7.91,90.96,88.35,100.00,0
14.38,91.44,7.16,90.70,88.37,100.00,0
14.47,92.10,7.53,92.03,89.07,100.00,0
14.56,93.01,7.10,91.74,88.53,100.00,0
14.66,90.20,8.02,90.36,87.96,100.00,0
14.75,92.13,7.46,91.80,88.87,100.00,0
14.84,93.69,7.73,92.91,89.22,100.00,0
14.93,90.56,7.63,90.29,87.63,100.00,0
15.02,92.74,7.10,91.71,88.62,100.00,0
15.11,92.37,7.85,92.30,88.88,100.00,0
15.21,90.80,7.21,90.21,88.09,100.00,0
15.30,92.42,7.11,91.80,89.10,100.00,0
15.39,91.65,7.34,90.88,88.36,100.00,0
15.48,92.69,7.79,92.57,89.77,100.00,0
15.57,93.32,7.34,92.43,88.43,100.00,0
15.67,93.46,7.71,93.18,90.10,100.00,0
15.76,92.21,7.19,91.60,88.36,100.00,0
15.85,93.62,7.76,93.46,89.56,100.00,0
15.95,91.47,7.36,90.60,87.71,100.00,0
16.04,92.41,7.92,92.02,88.78,100.00,0
16.13,92.68,7.76,92.33,88.78,100.00,0
16.22,92.56,7.32,92.20,89.32,100.00,0
16.32,90.94,7.06,90.27,88.24,100.00,0
16.41,91.62,7.70,91.24,88.11,100.00,0
16.50,92.67,7.45,91.93,88.90,100.00,0
16.59,91.27,7.61,90.85,88.07,100.00,0
16.68,92.27,7.34,91.58,88.45,100.00,0
16.78,92.37,7.64,92.13,87.94,100.00,0
16.87,94.81,7.27,94.12,91.69,100.00,0
16.96,91.97,7.69,91.01,87.68,100.00,0
17.05,91.69,8.11,91.53,88.80,100.00,0
17.15,91.55,7.39,90.97,88.17,100.00,0
17.24,91.35,7.35,90.91,87.30,100.00,0
17.33,91.77,7.23,91.22,88.45,100.00,0
17.42,92.47,7.64,91.46,88.30,100.00,0
17.51,91.35,7.77,91.30,88.94,100.00,0
17.60,93.01,7.37,92.56,88.67,100.00,0
17.70,96.11,7.74,95.25,93.60,100.00,0
17.79,90.65,8.02,90.59,87.26,100.00,0
17.88,92.41,7.52,91.43,89.05,100.00,0
17.98,93.06,7.91,92.80,88.48,100.00,0
